config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
syn_distance,1,ChEMBL__View-Unionable__assays_both_0_70_ac3_av,380,16,1.0,0.1875,0.3157894736842105,29
syn_distance,1,ChEMBL__Joinable__assays_vertical_70_ac4_ev,380,16,1.0,0.875,0.9333333333333333,29
syn_distance,1,OpenData__Unionable__miller2_horizontal_100_ac4_av,2601,51,1.0,0.6862745098039216,0.813953488372093,29
syn_distance,1,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.375,0.5454545454545454,29
syn_distance,1,OpenData__Unionable__miller2_horizontal_100_ac5_av,2601,51,1.0,0.3137254901960784,0.47761194029850745,29
syn_distance,1,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,380,16,1.0,0.25,0.4,29
syn_distance,1,OpenData__Unionable__miller2_horizontal_100_ac5_ev,2601,51,1.0,0.3137254901960784,0.47761194029850745,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_both_50_50_ec_av,272,11,1.0,0.45454545454545453,0.625,29
syn_distance,1,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,380,16,1.0,0.375,0.5454545454545454,29
syn_distance,1,ChEMBL__View-Unionable__assays_both_0_70_ec_av,380,16,1.0,0.5,0.6666666666666666,29
syn_distance,1,OpenData__Unionable__miller2_horizontal_100_ec_ev,2601,51,1.0,0.9019607843137255,0.9484536082474226,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,144,1,0.0,0.0,0.0,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac4_av,342,15,0.6666666666666666,0.13333333333333333,0.2222222222222222,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_30_ac1_av,210,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,1,Magellan__dblp_acm,25,5,1.0,1.0,1.0,29
syn_distance,1,OpenData__Unionable__miller2_horizontal_50_ac2_ev,2601,51,1.0,0.9411764705882353,0.9696969696969697,29
syn_distance,1,Magellan__fodors_zagats,49,7,1.0,0.8571428571428571,0.9230769230769231,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac3_av,132,1,1.0,1.0,1.0,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_50_ac3_av,289,11,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac2_av,196,6,0.7142857142857143,0.8333333333333334,0.7692307692307693,29
syn_distance,1,OpenData__Joinable__miller2_both_50_1_ec_ev,676,1,1.0,1.0,1.0,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_1_ac1_ev,676,1,0.0,0.0,0.0,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac4_av,196,6,1.0,0.6666666666666666,0.8,29
syn_distance,1,OpenData__Joinable__miller2_both_50_30_ac1_ev,1089,15,1.0,0.4,0.5714285714285714,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac5_av,196,6,1.0,0.3333333333333333,0.5,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_70_ac1_av,380,16,1.0,0.25,0.4,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_70_ac2_av,380,16,1.0,0.625,0.7692307692307693,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac1_av,272,11,1.0,0.45454545454545453,0.625,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_1_ac3_ev,676,1,1.0,1.0,1.0,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_70_ac4_av,380,16,1.0,0.25,0.4,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_1_ac4_av,676,1,1.0,1.0,1.0,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac3_av,272,11,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,1,OpenData__Joinable__miller2_both_50_30_ec_ev,1089,15,1.0,0.9333333333333333,0.9655172413793104,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_1_ac4_ev,676,1,0.0,0.0,0.0,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_both_50_70_ec_av,380,16,1.0,0.4375,0.6086956521739131,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_1_ac1_av,144,1,1.0,1.0,1.0,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_1_ac5_ev,676,1,0.0,0.0,0.0,29
syn_distance,1,OpenData__Joinable__miller2_both_50_50_ac3_ev,1444,25,1.0,0.64,0.7804878048780488,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac1_av,342,15,0.8333333333333334,0.3333333333333333,0.47619047619047616,29
syn_distance,1,OpenData__Joinable__miller2_both_50_50_ac5_ev,1444,25,1.0,0.2,0.3333333333333333,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_30_ac1_ev,1089,15,1.0,0.4666666666666667,0.6363636363636364,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_30_ac2_av,1089,15,1.0,0.5333333333333333,0.6956521739130435,29
syn_distance,1,OpenData__Joinable__miller2_both_50_70_ac2_ev,1849,35,0.9393939393939394,0.8857142857142857,0.9117647058823529,29
syn_distance,1,TPC-DI__Semantically-Joinable__prospect_vertical_70_ec_av,342,15,0.9090909090909091,0.6666666666666666,0.7692307692307693,29
syn_distance,1,OpenData__Joinable__miller2_both_50_70_ac3_ev,1849,35,1.0,0.6,0.75,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_30_ac3_av,1089,15,1.0,0.4,0.5714285714285714,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_0_ac1_av,484,22,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,1,OpenData__Joinable__miller2_both_50_70_ac5_ev,1849,35,1.0,0.42857142857142855,0.6,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_0_ac2_av,484,22,1.0,0.45454545454545453,0.625,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,210,6,1.0,0.3333333333333333,0.5,29
syn_distance,1,OpenData__Joinable__miller2_both_50_70_ec_ev,1849,35,1.0,0.9428571428571428,0.9705882352941176,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_50_ac1_av,289,11,1.0,0.7272727272727273,0.8421052631578947,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_0_ac3_ev,484,22,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_50_ac2_av,289,11,1.0,0.8181818181818182,0.9,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_30_ec_av,1089,15,1.0,0.4666666666666667,0.6363636363636364,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_0_ac4_av,484,22,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_30_ec_ev,1089,15,1.0,0.8666666666666667,0.9285714285714286,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_0_ac4_ev,484,22,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,1,OpenData__Joinable__miller2_vertical_1_ac5_ev,676,1,0.0,0.0,0.0,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_0_ac5_ev,484,22,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_50_ec_av,289,11,1.0,0.7272727272727273,0.8421052631578947,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_50_ac2_av,1444,25,1.0,0.68,0.8095238095238095,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_70_ac1_av,380,16,1.0,0.375,0.5454545454545454,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,380,16,1.0,0.75,0.8571428571428571,29
syn_distance,1,OpenData__Joinable__miller2_vertical_30_ac3_ev,1089,15,1.0,0.7333333333333333,0.8461538461538461,29
syn_distance,1,OpenData__Joinable__miller2_vertical_30_ac4_ev,1089,15,1.0,0.9333333333333333,0.9655172413793104,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_100_ac2_av,484,22,1.0,0.5454545454545454,0.7058823529411765,29
syn_distance,1,ChEMBL__Semantically-Joinable__assays_vertical_70_ac5_av,380,16,1.0,0.4375,0.6086956521739131,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_100_ac2_ev,484,22,1.0,0.6363636363636364,0.7777777777777778,29
syn_distance,1,OpenData__Joinable__miller2_vertical_50_ac1_ev,1444,25,1.0,0.88,0.9361702127659575,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_50_ac5_ev,1444,25,1.0,0.28,0.4375,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_100_ac4_ev,484,22,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_0_ac3_av,529,23,1.0,0.30434782608695654,0.4666666666666667,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_0_ac3_ev,529,23,1.0,0.30434782608695654,0.4666666666666667,29
syn_distance,1,OpenData__Joinable__miller2_vertical_70_ac4_ev,1849,35,1.0,0.7714285714285715,0.8709677419354839,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_70_ac4_av,1849,35,0.9285714285714286,0.37142857142857144,0.5306122448979592,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_50_ac2_ev,484,22,1.0,0.5,0.6666666666666666,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_70_ac5_ev,1849,35,1.0,0.3142857142857143,0.4782608695652174,29
syn_distance,1,OpenData__View -Unionable__miller2_both_0_70_ec_av,1849,35,1.0,0.5428571428571428,0.7037037037037037,29
syn_distance,1,TPC-DI__Unionable__prospect_horizontal_50_ac4_av,484,22,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_100_ac2_av,529,23,1.0,0.6086956521739131,0.7567567567567568,29
syn_distance,1,OpenData__Semantically-Joinable__miller2_both_50_1_ac5_av,676,1,0.0,0.0,0.0,29
syn_distance,1,TPC-DI__Joinable__prospect_both_50_1_ac3_ev,132,1,0.0,0.0,0.0,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_100_ac4_av,529,23,1.0,0.391304347826087,0.5625,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_100_ac4_ev,529,23,1.0,0.5217391304347826,0.6857142857142857,29
syn_distance,1,OpenData__Semantically-Joinable__miller2_both_50_30_ac3_av,1089,15,1.0,0.3333333333333333,0.5,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_100_ac5_av,529,23,1.0,0.34782608695652173,0.5161290322580645,29
syn_distance,1,TPC-DI__Joinable__prospect_both_50_1_ec_ev,132,1,0.0,0.0,0.0,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_100_ac5_ev,529,23,1.0,0.34782608695652173,0.5161290322580645,29
syn_distance,1,OpenData__Semantically-Joinable__miller2_both_50_30_ac5_av,1089,15,1.0,0.06666666666666667,0.125,29
syn_distance,1,TPC-DI__Joinable__prospect_both_50_30_ac2_ev,196,6,1.0,0.5,0.6666666666666666,29
syn_distance,1,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,1,0.0,0.0,0.0,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_100_ec_ev,529,23,1.0,0.6956521739130435,0.8205128205128205,29
syn_distance,1,TPC-DI__View-Unionable__prospect_both_0_1_ac3_av,132,1,0.0,0.0,0.0,29
syn_distance,1,TPC-DI__Joinable__prospect_both_50_30_ac4_ev,196,6,1.0,0.5,0.6666666666666666,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_50_ac2_av,529,23,1.0,0.6086956521739131,0.7567567567567568,29
syn_distance,1,TPC-DI__Joinable__prospect_both_50_50_ac1_ev,272,11,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,1,TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,132,1,0.0,0.0,0.0,29
syn_distance,1,OpenData__Semantically-Joinable__miller2_both_50_50_ec_av,1444,25,1.0,0.52,0.6842105263157895,29
syn_distance,1,OpenData__Semantically-Joinable__miller2_both_50_70_ac1_av,1849,35,1.0,0.22857142857142856,0.37209302325581395,29
syn_distance,1,TPC-DI__Joinable__prospect_both_50_50_ac3_ev,272,11,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,1,ChEMBL__Unionable__assays_horizontal_50_ac4_ev,529,23,1.0,0.43478260869565216,0.6060606060606061,29
syn_distance,1,OpenData__Semantically-Joinable__miller2_both_50_70_ac3_av,1849,35,1.0,0.22857142857142856,0.37209302325581395,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_both_50_70_ac4_av,1849,35,1.0,0.22857142857142856,0.37209302325581395,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_1_ac2_ev,144,1,0.0,0.0,0.0,29
syn_distance,2,TPC-DI__Joinable__prospect_both_50_70_ac1_ev,342,15,1.0,0.06666666666666667,0.125,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_30_ac2_av,196,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_1_ac4_ev,144,1,0.0,0.0,0.0,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_1_ac1_av,144,1,0.0,0.0,0.0,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_1_ac2_av,676,1,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_30_ac3_ev,196,6,0.0,0.0,0.0,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_30_ac2_ev,210,6,1.0,0.3333333333333333,0.5,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_1_ac3_av,144,1,0.0,0.0,0.0,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_1_ac2_ev,132,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_30_ac1_av,1089,15,1.0,0.2,0.3333333333333333,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_1_ac3_ev,132,1,1.0,1.0,1.0,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_1_ac4_av,144,1,0.0,0.0,0.0,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_1_ac4_ev,144,1,0.0,0.0,0.0,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_50_ac3_ev,289,11,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_1_ec_av,144,1,0.0,0.0,0.0,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_50_ac1_av,1444,25,1.0,0.24,0.3870967741935484,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_30_ac3_ev,196,6,1.0,0.6666666666666666,0.8,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_30_ac4_ev,196,6,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_50_ac3_ev,272,11,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_50_ac4_av,1444,25,1.0,0.28,0.4375,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,6,1.0,1.0,1.0,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_50_ac5_av,1444,25,1.0,0.12,0.21428571428571427,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_70_ac4_ev,380,16,1.0,0.5,0.6666666666666666,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_50_ec_av,272,11,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_70_ac5_ev,380,16,1.0,0.3125,0.47619047619047616,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_70_ac2_av,1849,35,0.9230769230769231,0.34285714285714286,0.5,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_50_ec_ev,272,11,1.0,0.5454545454545454,0.7058823529411765,29
syn_distance,2,ChEMBL__Joinable__assays_both_50_70_ec_ev,380,16,1.0,0.625,0.7692307692307693,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_70_ac4_av,1849,35,1.0,0.17142857142857143,0.2926829268292683,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_1_ac2_ev,144,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__Semantically-Joinable__miller2_vertical_70_ac5_av,1849,35,1.0,0.08571428571428572,0.15789473684210525,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_30_ec_av,210,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_70_ac2_ev,342,15,1.0,0.5333333333333333,0.6956521739130435,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_30_ec_ev,210,6,1.0,0.6666666666666666,0.8,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_0_ac1_av,2601,51,1.0,0.3137254901960784,0.47761194029850745,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_50_ac1_av,289,11,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_70_ac4_ev,342,15,1.0,0.8,0.8888888888888888,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_70_ac3_ev,342,15,1.0,0.13333333333333333,0.23529411764705882,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_1_ec_ev,144,1,1.0,1.0,1.0,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_50_ac1_ev,289,11,1.0,0.5454545454545454,0.7058823529411765,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_70_ac4_av,342,15,1.0,0.13333333333333333,0.23529411764705882,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_50_ac2_av,289,11,1.0,0.09090909090909091,0.16666666666666666,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_0_ac2_ev,2601,51,1.0,0.7647058823529411,0.8666666666666667,29
syn_distance,2,TPC-DI__Joinable__prospect_vertical_70_ec_ev,342,15,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__View-Unionable__prospect_both_0_70_ac4_ev,342,15,1.0,0.13333333333333333,0.23529411764705882,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_1_ac2_av,132,1,0.0,0.0,0.0,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_0_ac4_av,2601,51,1.0,0.35294117647058826,0.5217391304347826,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_30_ec_ev,210,6,1.0,0.8333333333333334,0.9090909090909091,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_50_ac4_ev,289,11,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_50_ac1_ev,289,11,1.0,0.8181818181818182,0.9,29
syn_distance,2,Wikidata__Musicians__Musicians_semjoinable,196,8,1.0,0.75,0.8571428571428571,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,289,11,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_50_ac3_ev,289,11,1.0,0.8181818181818182,0.9,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_0_ec_ev,2601,51,1.0,0.9019607843137255,0.9484536082474226,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_30_ac2_av,196,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_50_ac4_ev,289,11,1.0,0.7272727272727273,0.8421052631578947,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,289,11,1.0,0.5454545454545454,0.7058823529411765,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_30_ac3_av,196,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,2,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,380,16,1.0,0.0625,0.11764705882352941,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_100_ac2_av,2601,51,1.0,0.6470588235294118,0.7857142857142857,29
syn_distance,2,ChEMBL__Joinable__assays_vertical_70_ac3_ev,380,16,1.0,0.6875,0.8148148148148148,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_100_ac3_ev,2601,51,1.0,0.4117647058823529,0.5833333333333334,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac2_av,272,11,0.6666666666666666,0.18181818181818182,0.2857142857142857,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_100_ac4_av,2601,51,1.0,0.47058823529411764,0.64,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_100_ac4_ev,2601,51,1.0,0.5098039215686274,0.6753246753246753,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_both_50_1_ac1_av,144,1,0.0,0.0,0.0,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_50_ec_av,272,11,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac2_av,342,15,0.75,0.4,0.5217391304347826,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac3_av,342,15,1.0,0.06666666666666667,0.125,29
syn_distance,2,Magellan__amazon_google_exp,16,4,1.0,0.75,0.8571428571428571,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac5_av,342,15,1.0,0.06666666666666667,0.125,29
syn_distance,2,Magellan__dblp_acm,25,5,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac1_av,132,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_50_ac4_av,2601,51,1.0,0.49019607843137253,0.6578947368421053,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac3_av,132,1,1.0,1.0,1.0,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_both_50_30_ac5_av,210,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_50_ac5_av,2601,51,1.0,0.23529411764705882,0.38095238095238093,29
syn_distance,2,OpenData__Joinable__miller2_both_50_1_ac2_ev,676,1,1.0,1.0,1.0,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_both_50_50_ac2_av,289,11,1.0,0.09090909090909091,0.16666666666666666,29
syn_distance,2,OpenData__Unionable__miller2_horizontal_50_ec_av,2601,51,1.0,0.9019607843137255,0.9484536082474226,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_both_50_50_ac4_av,289,11,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_1_ac1_ev,676,1,0.0,0.0,0.0,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_both_50_50_ec_av,289,11,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,2,OpenData__Joinable__miller2_both_50_30_ac1_ev,1089,15,1.0,0.4,0.5714285714285714,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_1_ac2_ev,676,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_1_ac3_av,676,1,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac2_av,272,11,1.0,0.36363636363636365,0.5333333333333333,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_both_50_70_ac4_av,380,16,1.0,0.25,0.4,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_1_ac4_av,676,1,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac3_av,272,11,1.0,0.2727272727272727,0.42857142857142855,29
syn_distance,2,OpenData__Joinable__miller2_both_50_30_ec_ev,1089,15,1.0,0.9333333333333333,0.9655172413793104,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac4_av,272,11,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_1_ac5_av,676,1,0.0,0.0,0.0,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_1_ac2_av,144,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__Joinable__miller2_both_50_50_ac4_ev,1444,25,1.0,0.56,0.717948717948718,29
syn_distance,2,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac3_av,342,15,1.0,0.4,0.5714285714285714,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,144,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_30_ac1_ev,1089,15,1.0,0.26666666666666666,0.42105263157894735,29
syn_distance,2,OpenData__Joinable__miller2_both_50_70_ac2_ev,1849,35,0.9259259259259259,0.7142857142857143,0.8064516129032258,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_30_ac2_ev,1089,15,1.0,0.6,0.75,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_30_ac3_av,210,6,1.0,0.16666666666666666,0.2857142857142857,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_0_ac1_ev,484,22,1.0,0.13636363636363635,0.24,29
syn_distance,2,OpenData__Joinable__miller2_both_50_70_ac5_ev,1849,35,1.0,0.2857142857142857,0.4444444444444444,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_30_ac4_av,1089,15,1.0,0.2,0.3333333333333333,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_0_ac2_av,484,22,1.0,0.5,0.6666666666666666,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,210,6,1.0,0.3333333333333333,0.5,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_0_ac3_av,484,22,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,2,OpenData__Joinable__miller2_vertical_1_ac2_ev,676,1,1.0,1.0,1.0,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_0_ac4_av,484,22,1.0,0.13636363636363635,0.24,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_0_ac4_ev,484,22,1.0,0.18181818181818182,0.3076923076923077,29
syn_distance,2,OpenData__Joinable__miller2_vertical_1_ac5_ev,676,1,0.0,0.0,0.0,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_0_ac5_av,484,22,1.0,0.045454545454545456,0.08695652173913043,29
syn_distance,2,OpenData__Joinable__miller2_vertical_1_ec_ev,676,1,1.0,1.0,1.0,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_50_ac1_ev,1444,25,1.0,0.36,0.5294117647058824,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_50_ac2_av,1444,25,1.0,0.32,0.48484848484848486,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_70_ac1_av,380,16,1.0,0.3125,0.47619047619047616,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,380,16,1.0,0.3125,0.47619047619047616,29
syn_distance,2,OpenData__Joinable__miller2_vertical_30_ac3_ev,1089,15,1.0,0.6666666666666666,0.8,29
syn_distance,2,OpenData__View -Unionable__miller2_both_0_50_ac3_av,1444,25,1.0,0.2,0.3333333333333333,29
syn_distance,2,TPC-DI__Unionable__prospect_horizontal_100_ac1_av,484,22,1.0,0.13636363636363635,0.24,29
syn_distance,2,ChEMBL__Semantically-Joinable__assays_vertical_70_ac3_av,380,16,1.0,0.1875,0.3157894736842105,29
